StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year_02,At_Risk_Numeracy
487968348,10,9,17,10,9,17,37,30,3,3,1,1,1,2,2,2,2018,True
612474473,6,8,19,6,8,19,11,15,0,4,0,2,0,2,1,2,2021,False
923426303,4,16,21,4,16,21,16,33,2,4,1,2,2,3,1,1,2018,False
760179941,11,10,18,11,10,18,4,24,2,2,1,1,1,3,2,2,2020,True
354006077,0,4,11,0,4,11,9,6,1,0,1,1,0,2,0,1,2018,True
236654828,1,14,19,1,14,19,7,10,1,2,1,1,1,2,1,2,2017,False
786957211,15,18,26,15,18,26,34,48,4,5,3,3,3,4,2,2,2021,False
432659334,11,18,21,11,18,21,34,27,1,2,2,2,1,4,2,2,2020,False
700799382,23,19,27,23,19,27,38,35,2,3,1,2,1,1,2,2,2017,False
218555178,5,10,20,5,10,20,15,10,2,2,0,2,1,2,2,2,2018,False
582104026,8,12,19,8,12,19,9,14,2,2,1,1,1,3,0,2,2017,False
765758701,12,23,28,12,23,28,28,31,2,4,1,2,2,4,0,2,2016,False
814161289,7,15,23,7,15,23,13,34,2,2,1,1,1,2,1,0,2018,False
840593467,10,14,18,10,14,18,32,43,3,4,2,2,2,3,2,2,2021,False
266344782,5,15,18,5,15,18,20,28,1,0,1,1,1,2,2,2,2017,False
788523433,6,10,16,6,10,16,28,8,1,2,1,1,1,2,0,0,2018,True
525471085,9,18,27,9,18,27,30,28,2,4,1,2,1,3,2,2,2020,False
479840244,14,15,24,14,15,24,9,28,2,3,1,2,2,2,2,2,2017,False
158890933,9,8,16,9,8,16,6,27,3,5,2,2,2,4,2,2,2020,False
375229566,9,11,16,9,11,16,15,30,1,2,0,1,2,2,0,2,2018,False
830589445,10,12,20,10,12,20,25,24,3,4,2,2,2,2,2,2,2020,False
999035220,9,18,21,9,18,21,43,38,2,1,2,2,2,2,2,2,2021,False
486217826,3,6,16,3,6,16,14,23,0,3,0,1,0,1,1,2,2018,False
300095077,19,18,25,19,18,25,33,37,2,3,1,2,2,3,2,2,2021,False
489124595,14,19,25,14,19,25,16,36,0,4,1,1,1,1,2,1,2018,False
175565354,14,15,22,14,15,22,15,33,1,3,1,1,1,0,1,2,2018,False
458429244,20,21,25,20,21,25,22,47,2,3,2,1,1,4,2,2,2021,False
855784509,20,22,25,20,22,25,59,37,3,3,1,2,3,2,1,1,2018,False
912057420,24,28,28,24,28,28,53,48,3,5,1,3,1,4,2,2,2020,False
369977697,16,20,23,16,20,23,39,34,2,2,1,2,2,3,1,1,2016,False
288936581,11,11,23,11,11,23,14,26,2,2,1,1,1,2,1,2,2020,True
137318886,6,14,22,6,14,22,17,17,1,4,1,2,1,2,1,2,2020,False
597598628,10,10,17,10,10,17,14,18,2,2,2,1,2,3,1,1,2021,False
833619836,9,12,22,9,12,22,27,28,2,3,1,2,2,2,0,2,2017,False
361847061,8,11,17,8,11,17,14,28,1,1,0,1,1,1,0,0,2021,True
291605054,12,18,21,12,18,21,37,39,2,4,1,2,1,3,1,2,2020,False
126392651,10,14,23,10,14,23,42,35,2,2,1,2,1,2,2,2,2021,False
403380173,2,6,11,2,6,11,3,3,0,1,0,1,0,0,0,1,2017,False
450106183,31,29,28,31,29,28,43,40,3,5,2,2,3,5,2,3,2020,False
110184112,7,9,20,7,9,20,17,23,1,2,1,2,1,2,1,2,2016,False
590542109,2,17,22,2,17,22,10,32,2,4,1,2,1,4,2,4,2020,True
316767813,18,15,29,18,15,29,23,33,2,2,1,2,2,1,0,2,2017,False
196148298,5,11,19,5,11,19,20,26,2,3,1,2,1,1,1,1,2017,False
632365800,15,15,29,15,15,29,15,30,1,4,1,2,1,2,2,1,2017,False
951365327,9,12,17,9,12,17,14,34,1,2,1,1,2,2,1,3,2018,False
475850883,14,26,29,14,26,29,20,30,2,2,0,1,1,2,1,0,2021,False
217708533,5,4,18,5,4,18,14,19,1,1,2,1,0,1,1,0,2018,False
203402176,7,12,17,7,12,17,8,26,1,2,0,1,0,0,0,1,2020,True
390638612,9,10,24,9,10,24,23,37,2,2,1,1,1,1,2,2,2020,False
283919015,20,26,29,20,26,29,25,46,2,2,1,1,1,2,1,2,2021,True
154493703,12,13,18,12,13,18,12,25,2,4,1,2,2,2,2,2,2018,False
673741314,8,13,19,8,13,19,18,25,0,2,0,1,2,2,0,2,2017,False
422187208,6,15,20,6,15,20,15,21,1,2,0,1,1,1,1,2,2016,False
660033859,17,15,21,17,15,21,14,24,1,3,1,2,2,2,1,2,2020,False
850963883,4,18,22,4,18,22,10,0,2,3,1,2,1,2,1,2,2018,False
861113004,12,20,30,12,20,30,22,32,2,2,1,2,1,3,2,2,2021,False
966193187,11,15,20,11,15,20,33,32,1,3,1,2,0,1,0,0,2017,False
527325742,15,15,19,15,15,19,11,26,2,3,1,1,1,2,2,1,2018,False
336778266,8,13,18,8,13,18,14,20,2,0,0,1,1,1,0,0,2018,True
564985377,10,10,16,10,10,16,15,29,1,3,1,1,1,3,2,1,2018,True
257481154,13,16,21,13,16,21,6,29,2,4,1,2,2,4,2,2,2018,False
674749207,23,21,26,23,21,26,47,46,2,3,1,2,2,2,1,2,2020,False
532272033,12,18,19,12,18,19,37,38,2,1,1,1,0,2,0,1,2017,False
197169750,8,17,21,8,17,21,18,29,0,2,1,1,0,2,1,1,2018,True
644591748,7,13,19,7,13,19,15,22,1,4,2,2,3,2,2,2,2016,False
571588270,22,22,21,22,22,21,17,39,2,3,1,1,1,1,1,1,2017,True
811684028,11,16,25,11,16,25,31,20,3,4,2,2,0,2,2,2,2018,False
289411701,5,11,18,5,11,18,20,30,4,4,2,2,1,2,2,2,2021,False
489983679,20,19,26,20,19,26,23,25,2,3,2,2,2,2,2,2,2020,False
824544279,9,18,21,9,18,21,42,36,2,5,1,2,2,3,0,2,2018,False
588454677,0,9,13,0,9,13,0,23,0,2,0,0,0,1,0,0,2018,True
654630533,15,13,22,15,13,22,35,51,3,5,2,3,3,5,2,4,2020,False
813465257,18,16,23,18,16,23,20,32,1,2,1,2,0,1,2,1,2016,False
241527344,12,12,17,12,12,17,42,31,1,3,1,2,0,2,1,2,2017,False
118887900,6,15,23,6,15,23,13,29,2,4,1,2,2,4,1,2,2018,False
300172525,11,19,26,11,19,26,30,29,3,4,1,2,2,2,2,2,2018,False
108606316,16,15,16,16,15,16,18,32,2,3,1,2,1,2,2,1,2017,False
740479256,14,17,25,14,17,25,44,35,1,3,1,2,1,2,0,2,2020,False
237320439,6,11,20,6,11,20,33,37,1,3,1,2,1,2,0,2,2021,False
786939811,5,16,22,5,16,22,21,32,2,2,1,2,1,3,2,2,2017,False
114954443,8,16,22,8,16,22,16,28,2,3,1,1,1,2,2,2,2016,False
337171373,15,19,22,15,19,22,26,45,1,4,1,2,1,3,1,2,2020,False
585147993,15,20,21,15,20,21,31,44,2,2,1,1,1,3,2,2,2020,False
244313010,12,16,19,12,16,19,17,39,3,3,2,2,2,3,2,2,2020,False
975043781,8,17,22,8,17,22,27,34,2,3,1,2,2,2,1,2,2018,False
710807831,9,17,21,9,17,21,10,33,2,3,1,1,1,3,1,2,2021,False
332963451,17,19,25,17,19,25,26,28,4,4,2,2,4,5,2,3,2021,False
686716386,6,14,20,6,14,20,15,42,2,3,1,2,0,2,2,3,2021,False
593908805,7,10,20,7,10,20,22,46,2,2,1,2,1,2,0,2,2021,False
222203279,6,14,19,6,14,19,20,23,2,2,1,2,1,2,2,2,2018,False
529621449,11,17,19,11,17,19,14,29,1,4,2,2,1,4,1,2,2020,False
805799947,9,14,22,9,14,22,39,36,2,3,1,1,2,2,2,2,2018,False
574116745,15,16,21,15,16,21,36,39,3,4,1,2,1,4,2,2,2018,False
240210435,2,8,14,2,8,14,10,11,2,2,1,2,1,2,2,2,2018,False
684819675,14,14,18,14,14,18,29,39,3,3,1,2,0,2,1,3,2016,False
373625575,7,15,13,7,15,13,21,32,1,3,1,1,0,2,1,2,2020,False
434493072,6,14,19,6,14,19,10,14,1,2,1,1,1,2,2,2,2017,False
943737756,19,18,27,19,18,27,81,47,3,5,2,4,4,5,2,4,2021,False
749298215,18,16,23,18,16,23,32,34,3,4,1,2,1,2,1,1,2018,True
793913404,4,13,22,4,13,22,14,34,1,2,1,1,1,1,1,1,2020,False
942512453,12,15,20,12,15,20,16,39,2,2,1,1,1,2,1,2,2020,False
688386764,10,11,16,10,11,16,30,33,3,5,2,2,3,5,2,3,2021,False
452305356,13,10,17,13,10,17,14,34,2,3,1,1,2,2,2,2,2016,True
110064143,17,14,18,17,14,18,31,34,3,3,1,2,1,1,2,2,2018,False
222693835,13,17,20,13,17,20,31,33,1,3,1,2,1,2,1,2,2018,False
289041300,21,21,24,21,21,24,24,32,0,4,1,2,2,4,0,0,2016,False
914460184,13,16,24,13,16,24,30,33,1,3,1,2,2,2,2,2,2017,False
717166356,10,16,23,10,16,23,33,31,1,4,0,3,1,4,1,1,2017,False
346534075,12,13,21,12,13,21,19,32,2,3,1,2,1,1,1,1,2018,False
372182171,8,10,20,8,10,20,30,33,2,3,1,1,2,2,0,1,2021,False
634078811,15,31,28,15,31,28,26,50,2,4,1,2,2,2,2,2,2020,False
117725636,9,15,18,9,15,18,16,38,1,2,1,1,0,2,0,2,2020,True
886732358,6,13,16,6,13,16,14,31,1,2,0,2,1,2,0,2,2018,False
389212961,23,26,29,23,26,29,39,41,4,4,2,2,2,4,3,4,2021,False
966415643,7,8,16,7,8,16,8,20,1,2,1,1,1,2,1,1,2021,False
740739607,10,16,16,10,16,16,23,43,2,4,1,2,5,5,2,3,2020,False
999325435,13,17,26,13,17,26,35,48,2,5,2,2,1,4,0,2,2020,False
373943075,16,23,28,16,23,28,36,45,2,3,2,2,5,5,1,4,2020,False
229464887,18,17,22,18,17,22,24,40,2,2,2,2,2,2,2,2,2020,False
555290465,7,13,22,7,13,22,14,31,2,1,1,1,1,3,1,2,2020,False
683847523,14,16,20,14,16,20,34,32,3,4,1,2,2,3,2,2,2018,False
744952706,16,22,25,16,22,25,17,42,2,4,1,2,1,5,2,2,2021,False
298626914,2,7,13,2,7,13,6,4,0,2,0,1,0,1,0,1,2017,True
645116616,8,17,24,8,17,24,27,39,1,2,1,1,2,1,1,2,2020,False
306370485,2,16,23,2,16,23,12,31,0,2,1,2,0,2,0,2,2016,False
741683897,7,10,17,7,10,17,34,36,2,1,1,1,1,2,1,1,2021,False
719865749,11,18,30,11,18,30,21,40,2,3,1,2,1,2,0,2,2020,True
121300479,1,8,18,1,8,18,11,15,0,2,1,1,0,1,0,2,2020,True
966073157,10,17,23,10,17,23,24,32,2,3,1,1,0,2,1,2,2016,False
230538448,8,15,18,8,15,18,33,27,1,3,0,1,1,1,2,2,2016,False
654577545,2,11,11,2,11,11,8,18,0,1,1,1,0,1,0,2,2018,True
202619182,3,9,17,3,9,17,9,27,0,1,1,1,0,2,0,2,2020,True
860765150,18,24,20,18,24,20,54,36,4,6,2,2,4,5,2,3,2020,False
838354458,15,16,21,15,16,21,21,35,1,1,1,1,1,2,1,2,2020,False
317398900,7,20,20,7,20,20,33,36,3,3,2,1,4,4,0,0,2016,False
430664588,21,21,27,21,21,27,36,47,4,3,1,2,2,1,2,2,2020,False
318388606,10,14,20,10,14,20,34,29,1,3,1,2,1,1,0,2,2020,False
456152928,11,15,18,11,15,18,14,30,1,1,2,2,2,2,1,2,2017,False
458063687,8,13,22,8,13,22,22,32,1,2,0,2,1,2,1,2,2018,False
673680552,7,15,25,7,15,25,25,27,2,4,1,2,1,4,0,2,2017,False
557182090,12,15,30,12,15,30,21,28,0,1,1,2,2,3,0,2,2018,False
571010447,9,14,22,9,14,22,33,37,2,2,1,2,2,2,2,2,2020,True
851374723,15,15,28,15,15,28,25,43,2,4,1,2,1,3,2,2,2020,False
764916425,5,12,17,5,12,17,23,27,2,3,0,1,0,1,0,3,2020,False
312797879,5,15,19,5,15,19,11,17,1,3,1,1,0,1,1,1,2021,True
549229616,14,21,21,14,21,21,32,39,2,4,1,2,1,5,0,2,2021,False
631805356,0,8,16,0,8,16,5,7,1,3,0,1,1,2,0,2,2018,True
654112763,9,16,27,9,16,27,19,20,1,3,1,2,0,2,0,2,2020,False
762191936,13,24,29,13,24,29,51,46,2,3,1,2,2,2,2,2,2020,False
449420728,4,13,18,4,13,18,16,36,2,1,1,1,1,1,1,0,2020,True
832013211,5,12,19,5,12,19,10,21,1,2,1,1,1,1,0,2,2018,True
686317379,15,14,22,15,14,22,30,34,2,3,1,1,1,2,2,2,2016,False
949324706,12,11,19,12,11,19,15,35,1,2,1,2,1,2,2,2,2021,False
784263300,14,14,22,14,14,22,17,37,2,2,1,3,4,4,1,2,2016,False
566389309,12,17,19,12,17,19,29,24,2,2,1,2,1,2,2,1,2018,False
676356674,5,16,18,5,16,18,7,12,1,2,0,1,0,2,0,2,2021,True
942927962,13,18,24,13,18,24,21,30,1,2,1,1,1,0,1,0,2017,False
536521578,2,8,19,2,8,19,3,20,1,5,1,2,0,4,0,2,2020,False
770031126,6,17,21,6,17,21,22,27,1,1,1,2,1,2,0,1,2020,True
572326444,13,12,22,13,12,22,9,24,1,3,1,2,0,3,1,2,2020,False
635183282,8,18,29,8,18,29,28,30,3,3,1,2,2,2,1,2,2018,False
634992033,9,13,25,9,13,25,23,37,3,3,1,2,0,1,2,2,2017,False
724230468,26,24,27,26,24,27,38,50,3,4,2,2,2,4,2,2,2020,False
924066965,14,22,22,14,22,22,25,36,3,4,1,2,2,2,2,4,2017,False
195977188,4,7,19,4,7,19,8,23,1,3,1,2,1,2,0,0,2016,True
122976669,22,30,27,22,30,27,27,31,3,4,1,2,0,4,2,2,2018,False
968333278,15,12,20,15,12,20,9,28,2,2,0,1,1,3,0,2,2021,False
553622345,8,15,20,8,15,20,37,42,2,4,2,2,2,5,1,5,2021,False
436383200,27,28,28,27,28,28,41,48,3,4,1,2,2,4,0,1,2021,False
898209972,1,5,10,1,5,10,1,2,0,2,0,1,0,0,0,2,2020,False
343230894,10,11,19,10,11,19,19,19,1,2,1,2,0,0,0,2,2017,False
134329725,13,19,26,13,19,26,22,32,2,3,1,2,0,2,2,1,2018,False
235489657,11,13,22,11,13,22,22,37,3,3,1,2,1,3,0,2,2018,False
682775562,10,14,21,10,14,21,33,37,2,4,1,1,2,2,0,0,2016,False
583809346,3,19,18,3,19,18,18,25,1,3,0,1,1,2,0,2,2020,True
526167559,1,12,14,1,12,14,4,18,0,1,0,1,0,1,0,1,2020,False
430491655,5,6,20,5,6,20,8,11,0,2,0,1,0,2,0,2,2017,True
620591967,5,7,18,5,7,18,22,27,2,3,1,1,0,0,0,2,2017,True
807641539,10,9,18,10,9,18,19,25,2,2,1,1,0,1,0,1,2017,True
916663847,15,18,25,15,18,25,44,40,1,2,1,1,2,2,0,2,2018,False
652791513,8,14,19,8,14,19,30,32,2,3,1,2,0,2,2,2,2018,False
631671139,9,10,17,9,10,17,17,26,1,3,0,1,1,2,0,3,2018,False
479996869,16,17,25,16,17,25,27,34,2,2,1,2,1,1,1,2,2018,False
694665343,11,13,27,11,13,27,43,42,2,4,2,2,1,2,0,2,2021,False
127430083,22,13,17,22,13,17,14,35,1,3,1,2,1,5,0,2,2018,False
128103076,27,25,29,27,25,29,28,30,3,4,1,2,1,2,0,2,2016,False
249950420,8,10,23,8,10,23,21,22,2,3,1,2,1,2,1,1,2020,False
633302715,16,14,26,16,14,26,26,45,2,4,2,2,2,5,2,4,2020,False
336390838,9,12,17,9,12,17,22,28,1,3,1,1,0,2,1,2,2017,True
360147985,20,19,28,20,19,28,43,44,3,3,2,2,2,2,2,2,2020,False
683029552,5,8,23,5,8,23,17,30,1,2,1,2,1,2,2,1,2021,False
636683689,11,7,15,11,7,15,25,35,1,1,1,1,3,0,2,1,2017,False
641702409,8,11,18,8,11,18,16,22,2,1,1,1,2,2,1,1,2017,True
524134539,9,13,23,9,13,23,26,28,0,3,1,2,0,4,0,2,2017,False
789063707,0,0,4,0,0,4,1,0,0,1,0,1,0,1,0,1,2017,True
957807711,13,11,21,13,11,21,24,34,2,2,1,2,0,2,1,1,2018,False
391366494,7,12,20,7,12,20,33,33,2,3,1,2,1,2,2,2,2021,False
870206114,5,11,17,5,11,17,17,30,2,4,1,2,2,2,1,2,2018,False
930046713,12,9,17,12,9,17,30,36,2,2,1,2,1,2,0,2,2020,True
574984449,13,14,16,13,14,16,14,26,2,2,1,1,1,1,0,2,2017,True
737355482,8,14,20,8,14,20,12,35,2,2,1,1,2,1,1,0,2017,True
443458566,12,12,18,12,12,18,8,14,1,2,0,1,1,2,0,2,2016,True
364440248,15,18,26,15,18,26,45,35,2,4,1,2,2,3,1,1,2016,False
914932903,8,12,14,8,12,14,14,32,1,2,1,1,1,1,2,2,2018,True
846225683,4,12,25,4,12,25,18,36,1,3,1,2,1,3,0,2,2017,True
516268065,7,13,24,7,13,24,13,37,1,3,0,2,0,2,0,2,2017,True
347511272,4,6,21,4,6,21,17,28,1,2,1,2,0,1,0,1,2018,False
225413534,8,13,21,8,13,21,24,28,2,2,1,1,2,3,1,2,2017,False
696005202,1,13,14,1,13,14,9,12,0,3,1,2,0,1,0,0,2017,False
556646942,14,17,22,14,17,22,26,43,1,3,1,1,2,2,1,2,2020,False
522288600,3,6,8,3,6,8,2,1,0,1,0,1,0,0,1,0,2018,True
342972682,11,18,22,11,18,22,37,32,2,2,1,1,1,2,1,2,2017,False
744336777,16,16,23,16,16,23,40,43,3,4,2,2,2,2,0,3,2020,False
890534149,8,14,17,8,14,17,16,38,1,2,1,2,2,2,2,2,2017,True
887285409,15,19,22,15,19,22,13,35,2,3,2,2,2,3,2,2,2016,False
604115199,15,21,24,15,21,24,19,27,1,1,1,2,2,1,0,1,2017,True
503830546,10,11,18,10,11,18,28,34,2,2,0,2,2,2,0,1,2017,False
377001067,11,14,19,11,14,19,29,37,1,2,1,2,2,4,2,2,2017,False
192918138,11,16,20,11,16,20,36,35,2,4,1,2,1,4,2,2,2017,False
885540520,14,17,24,14,17,24,17,37,3,4,1,2,2,2,2,2,2016,False
945788404,5,10,14,5,10,14,13,19,1,2,1,2,2,2,0,2,2018,False
511885378,9,9,20,9,9,20,16,26,2,2,0,1,2,0,0,2,2018,False
938217515,12,12,22,12,12,22,8,29,2,3,1,2,2,4,0,2,2018,False
786238092,7,12,19,7,12,19,11,30,2,2,1,2,1,2,2,2,2018,True
107000354,27,31,30,27,31,30,49,46,3,5,1,3,2,2,0,0,2020,False
332283402,7,10,17,7,10,17,10,36,1,4,2,2,1,4,2,2,2021,False
747966322,25,26,30,25,26,30,15,45,2,4,1,2,1,4,2,3,2020,False
723386480,7,12,15,7,12,15,16,28,2,2,1,1,1,0,1,0,2017,True
730995506,7,8,21,7,8,21,16,37,2,2,1,2,2,1,2,2,2020,False
730631553,4,9,20,4,9,20,14,7,0,4,0,2,0,2,0,2,2017,False
195478690,23,25,27,23,25,27,33,30,3,3,2,2,2,3,2,3,2017,True
594245496,4,5,20,4,5,20,12,29,2,5,1,2,0,3,0,3,2016,False
213739997,2,2,12,2,2,12,5,12,1,2,1,1,1,2,0,2,2020,True
303684261,6,18,19,6,18,19,14,27,2,2,1,2,1,2,2,2,2017,False
773041200,18,18,28,18,18,28,29,44,1,2,1,1,1,2,1,2,2020,False
732405130,10,15,18,10,15,18,12,23,1,1,1,2,1,3,0,2,2017,False
141722840,2,11,19,2,11,19,5,27,2,1,1,1,1,0,1,0,2020,True
598829162,9,14,15,9,14,15,12,31,1,2,1,2,1,2,0,2,2020,False
293619043,13,14,18,13,14,18,29,42,2,2,2,2,1,2,0,2,2021,True
827434235,14,15,19,14,15,19,15,38,2,4,2,2,0,2,0,1,2020,False
226088809,6,14,18,6,14,18,10,33,2,4,1,2,2,2,1,2,2018,False
851672900,10,25,30,10,25,30,32,37,3,4,1,2,1,2,2,2,2018,False
678472343,3,11,19,3,11,19,11,27,2,3,1,2,1,2,2,2,2018,False
581502257,3,7,18,3,7,18,15,44,1,4,1,2,1,2,1,2,2020,True
435602110,16,15,21,16,15,21,46,34,2,4,1,2,2,4,1,2,2017,False
473366017,13,15,21,13,15,21,25,38,1,4,1,2,1,2,0,2,2016,False
448183841,8,12,20,8,12,20,18,31,2,3,1,2,1,3,2,2,2020,False
330841467,5,12,15,5,12,15,22,22,1,2,1,1,2,1,2,0,2018,False
218049499,5,12,25,5,12,25,20,32,2,2,1,2,2,2,0,1,2020,False
505621617,16,22,26,16,22,26,28,39,2,5,2,3,1,2,2,2,2020,False
803071541,8,8,20,8,8,20,12,41,2,2,1,1,0,1,1,1,2021,False
868334654,7,14,23,7,14,23,21,42,1,2,1,1,0,2,0,2,2021,False
575214112,8,12,18,8,12,18,30,29,2,2,1,2,0,1,0,0,2017,True
478425844,15,17,20,15,17,20,27,40,1,3,1,2,2,4,2,2,2020,False
707145254,14,12,18,14,12,18,17,45,3,3,1,2,2,3,1,2,2021,False
344551603,6,16,23,6,16,23,30,37,2,2,1,1,1,2,1,2,2020,False
247754794,10,17,23,10,17,23,13,39,0,1,1,1,1,1,0,2,2020,False
488600808,9,17,25,9,17,25,40,38,2,4,1,2,2,2,2,2,2017,False
525021822,9,18,21,9,18,21,11,27,1,3,0,1,2,2,1,1,2018,True
648909322,2,11,18,2,11,18,9,20,1,3,1,1,1,1,0,2,2020,True
151670241,5,6,19,5,6,19,8,14,1,2,0,2,1,3,0,2,2017,True
761617030,6,14,22,6,14,22,20,38,1,1,1,2,1,2,0,2,2016,False
689028506,9,12,21,9,12,21,17,36,2,2,1,2,3,3,0,2,2020,True
504219194,6,13,23,6,13,23,8,31,1,3,1,2,2,2,1,1,2016,True
293517035,2,9,22,2,9,22,19,29,1,3,1,1,2,2,2,3,2018,False
208078422,4,17,16,4,17,16,5,5,2,2,0,1,0,2,0,2,2021,False
971671970,11,14,19,11,14,19,16,46,1,3,0,1,1,2,2,2,2020,True
655298905,31,27,31,31,27,31,47,30,2,4,3,3,2,5,2,4,2018,False
134851553,10,13,25,10,13,25,29,36,2,2,1,2,1,1,1,2,2017,False
478961527,8,12,21,8,12,21,16,41,2,4,1,2,2,2,2,3,2021,False
656769589,11,16,20,11,16,20,46,34,4,4,1,2,2,4,2,2,2017,False
893640161,4,11,19,4,11,19,15,32,0,2,1,1,0,2,1,0,2016,True
225672634,5,12,18,5,12,18,21,22,2,2,1,0,1,1,0,2,2018,True
967448867,13,15,29,13,15,29,19,19,2,2,1,0,1,2,1,0,2020,True
243717559,28,29,31,28,29,31,17,42,4,5,2,2,2,4,2,1,2020,False
413852180,17,21,24,17,21,24,36,31,2,3,1,2,2,3,1,2,2016,False
939083977,2,17,23,2,17,23,5,3,0,1,1,1,1,2,1,2,2021,False
620048367,12,14,18,12,14,18,37,37,2,2,1,2,1,1,2,1,2016,True
713067514,14,17,25,14,17,25,29,46,2,3,1,2,1,1,0,2,2020,False
563235967,5,13,25,5,13,25,10,40,2,3,1,1,2,2,1,0,2020,False
342250195,23,26,28,23,26,28,34,43,4,5,2,2,4,4,2,2,2020,False
110958593,6,16,19,6,16,19,14,30,3,2,1,1,1,1,1,2,2018,False
249106943,17,22,21,17,22,21,22,32,2,4,1,3,1,2,3,2,2018,False
721611897,13,13,23,13,13,23,26,34,2,2,1,1,1,1,1,1,2017,True
418437651,13,14,20,13,14,20,35,33,2,3,1,2,1,2,2,2,2018,False
535875984,11,15,19,11,15,19,33,34,2,4,2,2,2,4,2,2,2018,False
932863795,13,18,24,13,18,24,40,44,3,4,2,2,2,4,1,3,2021,False
597626525,11,14,22,11,14,22,46,46,3,2,1,2,2,1,2,2,2021,False
795632046,6,9,23,6,9,23,14,19,1,2,0,1,1,2,1,1,2021,False
695752137,7,8,10,7,8,10,0,6,0,0,0,0,1,1,0,1,2018,True
291199307,13,15,19,13,15,19,13,24,0,4,1,2,2,2,1,0,2016,False
527499688,12,11,23,12,11,23,46,41,1,3,1,2,2,2,1,2,2021,False
566828025,9,19,24,9,19,24,6,37,3,3,2,3,2,2,3,2,2020,False
372493024,7,14,19,7,14,19,11,23,2,2,1,2,1,2,1,1,2020,True
546143869,14,11,21,14,11,21,25,27,2,5,2,2,2,2,0,0,2017,False
755393803,20,23,26,20,23,26,15,36,3,4,2,2,3,4,2,2,2020,False
602921113,3,14,21,3,14,21,17,31,0,2,1,2,1,0,0,2,2017,False
119444876,3,13,21,3,13,21,6,10,1,2,1,1,1,2,1,2,2018,False
208754563,8,8,17,8,8,17,15,18,2,5,1,4,2,4,2,3,2021,False
866534730,4,15,20,4,15,20,6,34,2,3,1,2,1,1,0,2,2018,False
981582361,8,6,19,8,6,19,8,27,2,4,1,2,1,1,2,0,2020,False
322302874,5,14,19,5,14,19,24,28,2,2,1,2,1,2,2,2,2021,False
915679470,20,16,21,20,16,21,23,45,1,3,1,2,2,3,2,2,2020,False
681926011,11,14,19,11,14,19,16,26,1,4,1,2,1,4,2,2,2017,False
201106581,17,20,25,17,20,25,44,33,2,3,1,2,1,2,2,1,2016,False
927899362,8,7,20,8,7,20,17,25,1,2,0,2,0,1,1,2,2021,True
634830382,5,11,18,5,11,18,5,17,2,1,1,1,1,1,2,1,2018,True
950572373,9,11,17,9,11,17,13,19,2,3,1,2,2,2,1,2,2020,True
720930081,10,14,22,10,14,22,20,28,3,4,2,2,1,4,2,2,2017,False
913217961,15,19,27,15,19,27,34,31,4,5,2,2,4,5,2,3,2017,False
988831148,29,28,28,29,28,28,45,43,3,4,1,3,1,0,0,2,2020,False
866489898,3,11,22,3,11,22,4,13,1,2,1,2,1,3,0,2,2021,False
766649905,11,18,23,11,18,23,32,38,2,2,1,1,1,1,1,2,2020,False
263579600,12,14,26,12,14,26,17,43,2,2,2,2,4,5,2,2,2020,False
111157806,18,17,24,18,17,24,13,31,2,5,1,4,4,5,2,4,2017,False
319598112,9,15,23,9,15,23,15,39,2,3,1,2,2,4,2,2,2020,True
931841810,8,14,20,8,14,20,13,26,2,2,1,2,1,2,1,2,2020,False
433611262,10,12,25,10,12,25,38,35,4,3,2,2,4,4,2,3,2016,False
784609338,9,10,18,9,10,18,18,32,1,3,1,1,0,2,1,2,2016,False
206621792,11,12,21,11,12,21,42,32,1,3,0,2,0,2,0,2,2016,True
580634396,25,23,29,25,23,29,51,45,2,1,1,1,1,3,2,2,2021,False
292318865,12,13,27,12,13,27,29,33,1,3,1,2,2,2,0,2,2016,False
980825152,12,18,26,12,18,26,44,35,2,2,1,2,1,4,1,2,2021,False
586342941,5,5,18,5,5,18,12,19,2,2,1,4,1,2,2,4,2017,False
