StudentID,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Kinder_Age,Gender,Disability_Non-disable,Disability_Cognitive,Disability_Physical,Disability_Sensory,Disability_SocialEmotional,NCCD-Funded,NumSibling,SiblingOrder,01.SES,02.SES,NumAbvYear9,NumAbvDiploma,NumProf,Year_02,At_Risk_Numeracy
519880219,15,18,18,26,27,32,13,47,1,3,1,2,0,1,2,1,5.750684932,0,0,1,0,0,0,1,3,2,114,104,2,0,0,2021,False
960455854,27,27,33,31,31,29,42,39,1,5,1,2,2,4,0,2,5.032876712,1,1,0,0,0,0,0,3,2,97,97,2,0,0,2016,False
585891154,12,20,25,20,24,29,19,41,2,4,2,2,2,2,2,2,5.764383562,1,1,0,0,0,0,0,1,1,96,96,2,1,1,2020,False
694572632,14,11,22,22,26,29,53,47,3,4,2,2,1,3,2,2,5.238356164,0,1,0,0,0,0,0,2,1,117,108,2,0,2,2021,False
351608691,16,15,23,19,22,28,19,35,1,2,2,2,2,1,2,2,5.506849315,0,1,0,0,0,0,0,3,1,92,92,2,2,2,2018,False
157415312,10,19,26,26,29,31,14,8,2,4,2,2,2,5,1,4,5.150684932,1,0,1,0,0,0,1,1,1,99,94,2,2,0,2021,False
759739632,6,11,19,21,23,31,18,19,1,1,0,1,0,1,1,1,5.465753425,0,0,1,0,0,0,0,2,1,95,95,2,1,2,2017,False
202170444,10,14,17,14,24,29,20,24,2,3,1,2,2,4,0,0,5.517808219,1,1,0,0,0,0,0,1,1,101,96,2,2,2,2021,False
106377690,14,14,21,16,21,25,23,43,2,2,1,2,1,3,1,2,5.298630137,0,1,0,0,0,0,0,2,1,104,104,2,2,1,2020,False
942789021,5,12,20,24,28,27,11,15,1,2,0,2,0,4,2,2,5.246575342,1,0,0,0,0,1,0,2,1,91,91,2,1,1,2020,False
721977455,11,15,21,27,28,29,43,36,2,3,1,1,1,2,1,2,5.630136986,0,1,0,0,0,0,0,2,1,95,95,2,0,1,2020,False
959491038,13,12,20,23,24,29,25,29,2,3,1,2,2,2,1,2,5.057534247,0,1,0,0,0,0,0,3,2,120,120,2,2,2,2017,False
169661003,3,7,12,12,16,27,4,1,1,2,0,1,0,2,1,2,4.610958904,0,0,1,0,0,0,1,4,3,97,97,1,0,0,2018,True
687531625,13,14,18,24,24,29,20,40,2,3,1,1,2,2,1,2,4.928767123,0,1,0,0,0,0,0,4,3,116,104,2,2,2,2021,False
120044610,12,17,26,23,28,29,20,39,1,2,1,2,1,2,1,2,5.632876712,1,1,0,0,0,0,0,3,2,91,89,1,0,0,2021,False
434854416,0,5,19,21,21,20,6,33,2,2,1,1,1,2,1,2,5.030136986,1,0,1,0,0,0,0,2,2,107,107,0,0,0,2020,True
877866117,6,9,18,20,22,30,15,37,1,3,1,1,2,2,2,2,5.257534247,0,1,0,0,0,0,0,2,1,116,116,1,1,1,2018,False
261014513,7,13,19,18,20,26,16,45,2,4,1,1,1,2,0,2,5.517808219,1,0,0,0,0,1,0,1,1,103,103,1,1,1,2020,True
329480506,4,18,25,24,27,28,22,23,2,3,1,2,2,1,1,2,6.279452055,0,0,1,0,0,0,0,2,2,117,108,1,1,1,2021,False
459759603,6,16,19,20,23,24,26,28,2,4,1,2,0,2,1,2,5.879452055,0,1,0,0,0,0,0,3,1,112,112,2,0,0,2020,False
262196646,15,14,18,19,23,30,19,9,2,2,1,2,1,1,2,2,5.369863014,0,0,1,0,0,0,0,2,1,114,114,2,1,0,2018,False
536777461,3,9,18,16,19,19,6,14,1,2,1,1,2,0,2,0,5.515068493,1,1,0,0,0,0,0,4,3,95,95,2,1,1,2021,True
972930994,8,13,24,22,27,28,23,39,1,2,0,1,0,1,0,1,4.698630137,0,1,0,0,0,0,0,2,2,103,103,2,2,0,2020,True
146708731,25,31,30,31,30,30,34,35,0,4,1,2,3,1,2,2,4.923287671,1,1,0,0,0,0,0,2,2,109,109,2,2,1,2020,False
674340331,9,17,23,24,25,28,51,37,2,3,2,3,2,3,2,3,5.616438356,1,0,0,1,0,0,0,2,1,101,101,2,1,0,2020,False
966158920,9,13,22,22,28,30,25,27,0,2,1,2,0,2,0,1,4.983561644,1,0,1,0,0,0,1,1,1,109,109,0,0,0,2018,True
856141252,19,20,28,25,29,31,65,41,2,4,1,2,2,4,2,1,5.35890411,0,1,0,0,0,0,0,2,1,97,97,2,2,2,2017,False
425513948,6,8,17,18,17,21,27,33,1,3,1,2,1,2,2,2,4.904109589,0,1,0,0,0,0,0,2,1,120,120,2,2,2,2017,False
305307718,9,14,17,21,22,30,29,35,2,3,1,2,1,2,0,2,5.402739726,0,0,0,0,0,1,0,4,3,114,114,2,1,0,2018,False
386363768,3,8,19,14,16,21,8,17,2,2,1,1,0,3,2,2,5.347945205,1,1,0,0,0,0,0,1,1,104,98,2,2,0,2021,False
734388363,14,18,22,28,29,29,16,28,3,5,2,2,1,2,2,2,4.967123288,1,0,0,1,0,0,0,2,1,117,108,2,2,2,2021,False
174591595,16,13,22,19,27,27,16,34,1,1,1,1,1,0,1,0,5.484931507,0,0,0,0,0,1,1,2,1,103,103,2,0,1,2018,True
910433390,9,11,19,21,26,27,37,46,2,2,1,1,2,3,2,2,5.369863014,1,1,0,0,0,0,0,1,1,91,89,1,0,0,2021,False
288096060,8,15,17,15,17,24,22,23,2,1,0,1,0,2,0,0,5.145205479,0,0,1,0,0,0,0,4,4,104,104,2,2,2,2020,True
995035520,10,11,20,19,25,29,20,24,2,3,1,2,2,2,2,2,5.452054795,1,1,0,0,0,0,0,2,2,100,100,2,1,2,2018,False
563865038,25,28,29,31,30,30,32,43,2,2,1,2,2,2,1,2,5.495890411,0,1,0,0,0,0,0,2,1,109,109,1,1,1,2020,False
977651980,8,12,17,19,23,29,23,31,2,2,1,2,2,3,2,0,5.578082192,0,0,0,0,0,1,1,4,2,110,110,2,2,1,2020,False
748179711,13,18,22,17,27,28,22,33,2,3,1,2,2,4,1,2,5.194520548,1,1,0,0,0,0,0,1,1,94,94,1,1,0,2017,False
144680029,14,17,23,22,28,31,22,46,3,3,1,2,2,5,1,2,5.238356164,1,0,0,0,0,1,0,1,1,95,93,0,0,0,2021,False
392412533,10,18,23,25,27,29,11,42,1,4,1,3,1,2,1,2,5.115068493,1,1,0,0,0,0,0,2,1,117,117,2,2,2,2020,False
781227332,11,14,31,27,26,29,32,35,2,3,1,1,0,3,0,2,5.484931507,0,1,0,0,0,0,0,3,3,94,94,2,2,1,2020,False
439673880,10,16,20,16,24,22,16,33,0,2,0,2,0,1,1,2,5.542465753,0,1,0,0,0,0,0,4,1,97,97,2,2,0,2017,True
579765123,19,24,25,26,27,32,63,32,3,4,1,2,2,2,2,2,5.668493151,0,1,0,0,0,0,0,2,2,120,120,2,1,1,2017,False
693464756,1,4,5,7,12,13,2,7,2,2,1,1,0,2,0,0,4.978082192,0,0,1,0,0,0,0,4,1,89,89,1,1,1,2017,False
241489859,1,8,9,6,8,13,1,2,0,0,0,1,0,0,0,1,5.328767123,1,0,1,0,0,0,0,1,1,114,114,0,0,0,2016,True
866260462,24,25,28,31,26,29,19,33,2,3,2,2,2,2,0,2,4.830136986,0,1,0,0,0,0,0,3,2,101,101,2,2,1,2016,False
596509410,6,23,26,31,32,30,13,35,0,3,1,2,1,3,1,2,5.021917808,1,1,0,0,0,0,0,2,1,116,116,2,1,2,2018,False
409802647,12,13,22,21,23,31,19,24,2,3,2,2,2,2,2,2,5.312328767,0,1,0,0,0,0,0,5,3,88,88,1,1,0,2018,False
251806201,12,14,22,22,26,25,35,38,2,4,2,2,3,3,2,2,5.142465753,1,1,0,0,0,0,0,2,1,113,105,1,1,1,2021,False
131974815,14,19,24,28,29,30,30,40,3,3,1,2,2,2,2,2,4.810958904,0,1,0,0,0,0,0,3,3,120,120,2,2,2,2016,False
936478411,7,13,26,27,25,26,32,35,1,3,0,1,0,2,0,0,4.983561644,0,1,0,0,0,0,0,3,2,95,95,2,0,0,2016,False
972421698,11,14,24,24,24,23,13,36,2,1,1,1,1,1,0,1,5.446575342,1,1,0,0,0,0,0,2,1,94,94,1,0,1,2020,True
995416353,6,8,16,18,18,23,11,19,1,4,1,2,1,5,0,2,5.295890411,1,0,1,0,0,0,0,2,1,94,94,2,2,2,2018,True
158263003,5,16,18,14,21,28,11,14,2,2,1,1,1,3,1,2,4.82739726,0,1,0,0,0,0,0,2,1,93,93,2,2,0,2018,False
750684608,15,22,24,26,26,26,36,33,2,3,2,2,1,2,1,1,5.58630137,1,1,0,0,0,0,0,3,1,120,120,2,2,2,2018,False
425313203,9,13,27,30,31,29,15,40,1,3,1,2,1,2,0,2,4.704109589,1,0,1,0,0,0,0,3,2,104,98,2,2,2,2021,False
480846100,15,17,25,26,29,30,28,46,3,5,0,2,1,3,1,2,5.2,1,1,0,0,0,0,0,2,2,95,93,0,0,0,2021,False
392952402,5,13,19,20,22,27,11,15,2,2,1,1,1,0,2,2,5.128767123,0,1,0,0,0,0,0,2,1,105,105,1,0,0,2018,True
272716816,8,11,18,16,20,26,32,20,1,3,1,2,2,4,2,2,5.342465753,1,1,0,0,0,0,0,4,4,98,98,2,2,0,2018,False
140921807,12,16,22,27,28,29,19,37,1,3,1,2,1,2,2,2,5.15890411,1,1,0,0,0,0,0,2,1,114,114,0,0,0,2016,False
290337386,3,10,19,18,22,23,3,13,2,4,0,2,1,2,1,2,4.983561644,1,0,1,0,0,0,0,2,1,115,115,2,2,2,2020,True
773494454,24,29,31,33,29,32,84,35,2,3,2,2,2,4,2,2,5.567123288,0,1,0,0,0,0,0,2,1,114,114,2,0,1,2018,False
420135719,11,10,19,13,23,25,11,33,2,4,1,2,1,4,1,2,5.463013699,1,0,0,1,0,0,0,3,2,103,99,2,1,1,2018,False
159972924,7,13,20,20,22,27,18,21,1,3,1,2,2,2,0,2,5.093150685,0,1,0,0,0,0,0,3,2,108,108,1,1,1,2020,True
882271654,15,13,17,19,21,21,31,30,2,4,1,2,2,4,2,1,5.62739726,0,0,1,0,0,0,1,3,3,102,102,2,2,2,2018,False
551298662,10,11,24,21,23,25,24,32,3,4,1,2,1,4,1,2,5.364383562,1,1,0,0,0,0,0,3,1,95,95,2,0,0,2018,False
394523090,1,5,16,22,23,28,3,4,0,3,1,1,0,2,1,2,4.679452055,0,1,0,0,0,0,0,3,3,95,95,0,0,0,2020,True
352373854,8,16,19,21,26,28,22,28,1,2,1,1,0,0,1,2,5.64109589,0,1,0,0,0,0,0,3,3,95,95,2,2,1,2018,True
591525940,14,11,26,21,29,31,39,28,1,5,1,2,1,2,2,2,4.794520548,1,1,0,0,0,0,0,2,1,114,114,2,2,2,2016,False
660318113,10,12,15,18,20,30,25,31,0,4,2,2,1,4,1,2,5.22739726,1,1,0,0,0,0,0,2,2,116,116,2,2,1,2020,False
409114189,18,20,25,24,27,30,14,46,2,4,2,2,2,4,2,3,5.583561644,1,1,0,0,0,0,0,2,1,104,104,2,1,2,2020,False
567905514,3,10,16,17,21,29,0,11,2,3,1,1,1,1,0,0,5.142465753,1,1,0,0,0,0,0,2,1,101,101,2,2,1,2017,True
525010732,7,10,17,16,19,20,18,24,1,1,1,1,1,1,2,2,4.876712329,0,1,0,0,0,0,0,2,2,103,103,2,1,2,2018,False
213763641,20,22,24,22,28,30,40,31,4,5,2,4,5,4,2,2,5.410958904,1,1,0,0,0,0,0,1,1,120,120,2,2,2,2016,False
301179781,7,10,18,17,18,22,7,30,2,3,1,1,1,2,1,1,4.64109589,1,0,1,0,0,0,1,2,1,95,95,2,0,0,2020,True
303610653,15,15,23,20,31,30,23,40,2,4,1,1,1,2,1,2,5.495890411,1,1,0,0,0,0,0,2,1,95,95,0,0,0,2020,False
175972244,19,18,23,22,28,27,34,41,3,4,1,2,1,4,2,2,5.331506849,0,0,0,0,0,1,1,1,1,113,105,1,1,1,2021,False
177623569,26,29,29,30,31,32,29,36,4,4,1,2,2,4,2,2,5.84109589,1,1,0,0,0,0,0,3,1,114,114,2,2,2,2018,False
228164499,12,18,20,18,24,31,13,30,2,2,1,1,2,3,0,1,5.073972603,0,1,0,0,0,0,0,1,1,101,101,1,1,1,2020,True
819273677,17,20,26,25,28,27,25,36,3,3,1,2,2,2,2,1,5.123287671,1,1,0,0,0,0,0,2,1,120,120,2,1,0,2018,False
678539305,18,24,31,29,30,30,30,43,2,4,1,3,1,2,1,2,5.005479452,1,1,0,0,0,0,0,1,1,95,95,1,0,0,2020,False
228111695,25,26,28,29,32,29,40,38,3,4,2,1,1,4,0,2,5.257534247,1,1,0,0,0,0,0,2,1,99,95,2,2,2,2016,False
863973561,14,17,26,27,27,30,22,31,1,3,1,2,1,2,0,1,5.852054795,0,1,0,0,0,0,0,4,2,114,114,1,1,0,2020,False
814053371,17,20,27,25,27,29,23,44,1,3,1,2,2,2,2,1,5.515068493,1,1,0,0,0,0,0,1,1,105,105,2,1,0,2020,False
644338944,8,10,20,21,19,27,3,5,2,2,0,2,0,1,1,1,4.942465753,1,0,1,0,0,0,0,4,4,95,95,1,0,0,2018,False
287280365,3,16,21,18,24,27,7,27,1,3,1,2,1,1,0,1,5.019178082,1,1,0,0,0,0,0,2,2,102,102,2,2,2,2017,False
387771151,10,17,26,25,27,29,18,33,2,1,1,2,4,3,2,1,5.380821918,0,1,0,0,0,0,0,4,3,105,105,2,2,1,2020,False
803602307,2,5,17,14,12,18,5,2,0,1,0,1,0,2,0,0,4.857534247,0,0,1,0,0,0,0,1,1,97,97,0,0,0,2018,True
334369932,7,11,22,17,23,27,19,34,2,3,1,1,2,3,2,2,5.304109589,0,1,0,0,0,0,0,4,2,88,88,2,0,1,2017,False
603937928,3,4,17,12,20,25,17,29,0,5,1,3,0,3,1,3,4.863013699,0,0,1,0,0,0,0,3,3,98,98,2,1,2,2021,False
827580241,12,23,27,20,24,26,19,36,2,3,1,2,2,2,2,2,5.339726027,1,1,0,0,0,0,0,3,3,95,95,0,0,0,2018,False
761881097,11,9,19,19,24,29,31,35,2,2,1,2,0,2,2,2,5.315068493,0,1,0,0,0,0,0,2,2,103,103,2,1,0,2020,False
722244930,28,27,32,29,30,30,50,35,2,4,1,2,2,1,2,2,4.95890411,0,1,0,0,0,0,0,3,2,101,101,1,0,0,2016,False
433324861,11,19,23,30,30,30,17,25,2,3,1,1,1,1,1,1,4.871232877,0,1,0,0,0,0,0,1,1,114,114,0,0,0,2018,False
896996322,11,18,23,22,22,26,18,30,2,3,1,3,1,3,0,2,5.57260274,1,1,0,0,0,0,0,2,2,95,95,2,2,0,2017,False
519313244,13,13,20,19,21,27,22,30,1,5,1,2,1,3,1,1,5.364383562,1,1,0,0,0,0,0,4,1,104,104,2,2,2,2017,False
906742086,7,11,20,17,19,29,8,27,2,3,1,2,0,1,2,2,5.389041096,1,0,1,0,0,0,0,2,1,120,109,2,2,2,2021,False
516858519,12,11,17,19,20,27,11,26,2,2,1,2,2,4,1,2,5.364383562,1,1,0,0,0,0,0,2,2,94,94,0,0,0,2018,False
851121550,12,17,21,27,24,29,27,34,4,4,1,2,2,3,1,2,5.619178082,1,1,0,0,0,0,0,2,2,95,95,2,1,0,2018,False
724995194,11,18,23,31,29,31,23,32,2,3,1,2,1,2,2,2,5.197260274,0,1,0,0,0,0,0,2,1,97,97,0,0,0,2016,False
581224607,11,17,21,29,31,29,23,37,3,3,1,2,1,4,1,3,5.356164384,0,1,0,0,0,0,0,1,1,95,95,1,0,0,2018,False
134165698,13,19,27,28,28,28,17,34,0,3,1,2,1,2,0,2,5.652054795,0,1,0,0,0,0,0,2,1,101,101,2,1,0,2016,False
426601214,14,21,24,24,27,32,22,35,2,3,2,2,2,3,2,2,4.715068493,0,1,0,0,0,0,0,4,2,101,101,2,1,0,2020,False
524180972,3,13,22,25,28,29,14,17,1,3,1,2,2,2,1,2,5.079452055,0,1,0,0,0,0,0,3,3,115,115,2,1,0,2020,False
535445095,13,13,25,26,26,28,26,33,2,2,1,2,0,2,1,2,5.739726027,1,1,0,0,0,0,0,3,2,104,98,2,1,1,2021,False
517448856,9,14,22,23,23,30,25,45,2,3,1,1,1,1,1,2,5.405479452,1,0,1,0,0,0,0,2,2,91,91,1,1,0,2020,False
100883963,7,10,12,11,18,21,6,12,1,1,1,2,1,1,0,2,5.235616438,1,0,1,0,0,0,1,3,1,114,114,2,2,0,2020,False
767792248,10,7,17,14,16,19,11,12,1,2,1,1,0,1,0,2,4.701369863,1,0,1,0,0,0,0,1,1,97,97,2,2,0,2018,False
271704769,14,14,20,20,23,28,34,33,1,3,1,2,1,2,0,2,4.956164384,1,1,0,0,0,0,0,2,2,113,105,2,2,2,2021,False
199207387,8,19,19,25,28,31,12,27,2,2,1,1,0,1,0,1,5.117808219,0,0,1,0,0,0,0,2,1,116,116,1,1,1,2017,True
815487853,11,14,19,22,23,29,16,33,1,2,1,2,2,2,2,2,5.761643836,0,0,0,0,0,1,0,1,1,116,116,0,0,0,2017,False
898626112,2,12,19,21,24,26,8,20,1,3,0,2,0,2,2,2,4.969863014,0,1,0,0,0,0,0,3,2,78,78,2,1,0,2020,False
985104138,5,10,17,17,19,23,28,35,1,2,1,1,1,1,1,2,5.493150685,0,0,1,0,0,0,0,3,2,95,95,2,0,0,2020,True
836738296,13,16,13,15,20,23,12,27,3,3,1,1,1,1,1,2,5.443835616,1,0,1,0,0,0,0,6,3,102,102,2,1,1,2020,False
953158083,14,17,22,22,23,26,17,31,2,2,1,1,1,3,2,2,5.293150685,0,0,0,0,0,1,0,2,1,97,97,0,0,0,2016,False
242817707,11,13,21,22,25,28,15,12,1,2,0,1,0,0,0,0,5.202739726,1,0,0,0,0,1,0,2,2,88,88,2,1,1,2018,True
463943537,0,16,18,19,23,29,9,19,1,2,1,2,2,2,0,0,5.15890411,1,0,1,0,0,0,0,3,2,116,116,1,1,1,2016,False
675394852,12,13,14,21,25,24,24,17,1,2,1,1,1,3,0,2,5.150684932,0,0,1,0,0,0,0,1,1,107,107,2,2,1,2020,False
179354619,10,15,19,24,25,28,15,41,1,3,1,1,1,2,1,2,5.421917808,0,1,0,0,0,0,0,2,1,98,98,2,1,1,2021,False
350994768,3,13,13,11,16,19,3,15,1,1,0,1,0,0,0,0,5.58630137,1,0,1,0,0,0,0,1,1,95,95,0,0,0,2018,True
368500842,4,9,19,21,21,23,15,31,1,2,1,1,1,2,0,2,4.928767123,0,1,0,0,0,0,0,2,2,90,90,1,1,0,2018,True
289235095,17,21,25,30,30,32,31,38,4,2,2,2,3,5,2,2,6.079452055,1,0,1,0,0,0,0,2,2,114,114,2,1,2,2020,False
247307205,13,12,17,19,20,23,15,36,1,2,1,1,1,0,0,0,5.298630137,0,1,0,0,0,0,0,2,1,97,97,2,0,0,2018,True
275421559,12,10,22,24,30,28,21,37,1,1,0,2,1,3,1,2,4.868493151,1,0,1,0,0,0,0,2,2,116,104,2,2,1,2021,False
603449291,2,12,19,17,17,17,3,4,1,1,1,1,0,1,0,2,5.347945205,1,1,0,0,0,0,0,1,1,88,88,0,0,0,2018,False
223371548,11,15,17,17,26,23,16,26,2,4,1,2,1,2,0,2,5.073972603,1,0,1,0,0,0,0,2,2,102,102,2,2,1,2018,False
311794155,8,11,15,17,18,19,6,12,1,1,0,2,1,1,1,2,5.331506849,0,1,0,0,0,0,0,2,1,113,113,1,0,0,2016,False
137158953,7,14,19,18,22,28,21,41,1,2,1,2,0,2,2,2,5.810958904,1,0,1,0,0,0,0,3,1,102,97,2,2,2,2021,True
179768324,12,21,21,20,21,25,26,36,3,4,2,3,2,3,2,2,5.260273973,0,1,0,0,0,0,0,1,1,103,103,0,0,0,2018,False
386917818,9,7,20,23,24,22,15,25,2,2,1,1,1,2,0,1,5.02739726,0,0,1,0,0,0,0,2,1,97,97,0,0,0,2016,True
528459858,10,14,23,19,26,28,38,41,1,3,0,2,1,2,0,2,5.284931507,1,1,0,0,0,0,0,2,1,100,100,2,2,0,2018,True
389386302,3,13,22,23,24,26,21,32,3,2,1,1,1,2,2,0,5.668493151,1,1,0,0,0,0,0,2,2,117,117,0,0,0,2018,False
989753312,24,30,29,27,30,30,40,34,3,4,2,2,2,5,1,3,5.221917808,1,1,0,0,0,0,0,3,2,101,101,2,2,2,2016,False
113933982,6,17,24,25,31,29,11,25,2,2,1,1,3,3,2,2,5.493150685,0,1,0,0,0,0,0,2,2,116,116,2,0,2,2018,False
421764908,21,33,30,29,30,33,32,39,3,5,2,2,4,4,2,2,5.602739726,0,1,0,0,0,0,0,3,1,101,101,2,2,1,2017,False
302401426,13,15,19,18,23,26,37,40,2,2,0,2,1,2,0,2,5.219178082,0,1,0,0,0,0,0,3,3,97,97,1,1,0,2016,False
576615700,6,15,17,18,19,28,13,30,1,2,1,1,1,1,0,2,5.608219178,1,0,1,0,0,0,0,2,2,93,93,2,1,0,2017,True
550063295,7,13,25,32,30,30,15,33,2,4,1,2,1,2,1,2,4.512328767,0,1,0,0,0,0,0,3,3,95,95,2,2,2,2020,False
683214814,10,13,22,20,28,27,21,37,1,2,0,1,1,2,0,2,4.991780822,0,1,0,0,0,0,0,3,2,112,112,2,0,0,2018,False
161545363,18,22,25,17,26,30,13,32,3,4,1,2,3,2,0,3,5.405479452,1,1,0,0,0,0,0,3,3,95,105,2,1,2,2018,False
697243606,18,12,17,16,19,20,20,22,1,0,1,1,1,1,0,1,5.624657534,1,1,0,0,0,0,0,1,1,91,89,1,0,0,2021,True
798953932,17,21,27,31,32,29,61,41,4,5,2,3,4,5,2,3,5.515068493,1,1,0,0,0,0,0,3,2,101,101,2,2,0,2016,False
347383053,9,13,16,23,26,27,18,24,2,4,1,2,2,2,2,3,5.22739726,1,1,0,0,0,0,0,1,1,95,95,1,0,0,2017,False
810625002,9,9,15,15,20,25,6,10,2,4,0,2,1,2,0,2,4.821917808,1,0,0,0,0,1,1,2,1,78,78,2,1,2,2021,False
793098228,9,13,17,19,24,29,25,30,0,2,1,1,2,2,1,2,4.865753425,1,0,0,0,0,1,0,2,1,110,110,2,1,1,2018,False
821572681,2,15,20,20,22,23,6,14,2,2,1,1,1,2,1,2,5.42739726,1,0,1,0,0,0,0,4,4,113,113,2,1,1,2018,False
261931288,13,13,24,27,27,31,35,35,1,3,1,2,1,2,0,2,4.936986301,1,1,0,0,0,0,0,2,2,102,102,0,0,0,2017,True
986558633,9,14,24,22,26,25,41,34,1,2,1,2,0,3,0,2,4.682191781,0,1,0,0,0,0,0,1,1,115,115,2,2,2,2020,True
455167545,17,21,22,21,28,30,12,34,2,3,1,2,3,2,1,2,5.865753425,1,1,0,0,0,0,0,1,1,120,120,2,0,0,2016,False
395646808,12,20,27,30,30,31,45,38,2,3,3,3,2,2,2,2,5.317808219,1,0,0,1,0,0,0,2,1,101,101,2,1,2,2016,False
217254288,4,13,22,22,27,31,22,25,3,3,1,2,1,2,2,1,4.942465753,0,1,0,0,0,0,0,2,2,101,101,2,1,1,2016,True
342857773,5,6,7,6,10,12,2,2,0,2,0,1,0,2,0,0,4.539726027,0,0,1,0,0,0,1,4,3,101,96,1,1,0,2021,True
988719301,17,20,26,26,28,31,56,58,5,5,2,3,5,5,3,4,5.257534247,0,1,0,0,0,0,0,2,2,91,89,2,0,1,2021,False
265546901,9,13,22,20,27,31,16,32,2,3,1,1,1,2,2,2,5.457534247,0,1,0,0,0,0,0,1,1,103,103,1,0,1,2020,False
258598265,1,10,17,22,21,24,10,12,2,2,0,1,1,0,1,1,4.947945205,0,1,0,0,0,0,0,2,1,116,116,2,1,2,2018,True
238382943,4,10,21,16,23,25,12,29,2,4,2,2,1,3,2,2,4.863013699,1,1,0,0,0,0,0,2,2,103,103,0,0,0,2018,False
686138000,19,20,28,23,25,28,42,46,4,4,2,3,5,5,0,3,5.882191781,1,1,0,0,0,0,0,2,2,113,113,2,2,1,2020,False
149832782,29,25,30,31,31,32,54,51,2,4,1,2,2,2,2,3,5.038356164,0,1,0,0,0,0,0,1,1,95,95,0,0,0,2020,False
975647436,2,4,10,10,12,16,6,9,1,2,1,2,1,3,2,1,5.043835616,1,0,0,0,0,1,0,4,3,114,114,2,1,2,2016,False
697835735,8,13,17,19,20,19,28,35,1,2,1,2,1,2,1,2,5.389041096,1,1,0,0,0,0,0,2,2,91,89,2,0,0,2021,True
245390029,19,21,26,29,29,31,16,46,3,3,1,2,1,2,1,2,5.2,1,1,0,0,0,0,0,3,3,109,109,2,2,1,2020,False
391051870,1,0,16,12,16,12,4,1,0,2,0,0,0,1,0,2,5.539726027,0,0,1,0,0,0,0,1,1,89,89,1,0,0,2017,True
626286952,5,11,18,20,23,22,16,28,0,2,0,1,1,1,0,0,5.402739726,0,0,1,0,0,0,0,1,1,102,97,2,2,1,2021,True
746028870,15,23,31,30,32,27,10,39,1,3,0,1,1,3,1,2,5.167123288,0,1,0,0,0,0,0,2,1,95,95,2,0,1,2018,False
839992986,6,13,24,23,30,32,32,28,1,4,2,2,2,4,2,2,5.194520548,1,1,0,0,0,0,0,3,2,114,114,2,2,2,2016,False
707539188,20,25,29,31,30,30,22,35,2,2,2,2,2,4,2,1,4.980821918,0,1,0,0,0,0,0,1,1,97,97,2,2,0,2017,False
742618352,11,14,23,25,26,30,23,31,2,2,1,2,1,3,0,2,4.665753425,1,1,0,0,0,0,0,2,1,97,97,2,2,1,2017,False
293059158,12,15,19,17,25,26,20,25,1,4,1,2,1,2,2,2,5.542465753,1,1,0,0,0,0,0,3,1,95,95,2,1,0,2018,False
871547679,7,12,22,21,23,24,16,28,2,4,1,2,1,2,1,2,5.315068493,1,0,1,0,0,0,1,3,3,116,116,0,0,0,2018,False
645933008,7,16,16,21,20,27,22,22,3,4,1,1,2,2,2,2,5.106849315,0,1,0,0,0,0,0,3,3,97,97,2,2,2,2018,False
678825875,14,14,25,18,27,28,13,31,2,4,1,2,2,3,2,2,4.715068493,1,1,0,0,0,0,0,3,2,109,109,2,1,2,2018,True
659030555,17,18,26,28,28,30,21,28,2,3,1,2,2,3,2,2,5.189041096,1,1,0,0,0,0,0,2,1,91,89,1,0,0,2021,False
256074622,5,16,27,25,25,30,15,12,5,4,4,4,4,4,2,3,5.043835616,1,0,1,0,0,0,0,2,2,117,108,1,2,2,2021,False
112927530,5,10,17,19,19,25,13,12,2,3,1,1,2,2,1,2,5.547945205,0,0,1,0,0,0,1,2,2,99,94,1,0,0,2021,False
604229709,11,16,25,23,25,30,39,41,2,3,1,2,2,4,1,2,5.589041096,0,1,0,0,0,0,0,2,2,101,101,2,1,1,2020,False
294925135,6,4,15,19,19,27,4,7,1,2,0,1,1,0,1,0,6.01369863,1,0,1,0,0,0,0,2,2,120,109,1,1,0,2021,True
999835363,10,17,20,25,25,30,14,27,1,1,1,1,1,1,1,2,4.879452055,0,1,0,0,0,0,0,1,1,109,109,1,0,0,2020,False
508028330,14,15,25,23,31,29,28,41,1,3,1,2,2,3,2,2,5.356164384,1,0,0,1,0,0,0,2,1,116,116,2,1,0,2020,False
842304898,15,20,24,25,27,29,20,38,3,2,2,3,2,4,1,4,5.764383562,1,1,0,0,0,0,0,1,1,96,96,2,1,1,2020,False
644359087,13,16,19,21,23,28,33,36,1,3,1,1,0,2,0,2,5.8,0,0,1,0,0,0,0,2,1,113,105,2,2,2,2021,False
267456574,17,18,25,20,21,26,37,36,2,4,2,2,2,2,2,2,5.361643836,1,0,0,0,0,1,1,1,1,95,95,0,0,0,2018,False
997662818,8,12,21,22,24,27,32,27,3,2,2,1,2,2,2,2,4.6,0,1,0,0,0,0,0,2,2,120,120,2,0,2,2018,False
